age,agepvar,cabin,companions,embarked,fare,farerank,member,name,parch,pclass,pvar,sex,sexage,sibsp,status,survived,train
21.0,9.3914855054991158,3,1.6094379124341003,1,3.3523196966270459,0.92087542087542085,4.0,16044,2,1,5,-1,-21.0,2,0.079124579124579153,1.0,1
24.0,16.970562748477139,5.0,0.69314718055994529,2,2.0,0.80920314253647585,2.0,10862,0,3,2,1,24.0,1,2.1907968574635239,0.0,1
31.0,31.0,5.0,0.0,2,0.98447204968944091,0.39450056116722781,1.0,16789,0,3,1,1,31.0,0,2.6054994388327724,1.0,1
70.0,40.414518843273804,3,1.0986122886681098,2,1.3509862199405567,0.64253647586980922,5.0,2327,1,1,3,1,70.0,1,0.35746352413019078,0.0,1
16.0,9.2376043070340135,5.0,1.0986122886681098,2,2.5155279503105588,0.85690235690235694,5.0,31,1,3,3,1,16.0,1,2.1430976430976432,0.0,1
30.0,30.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,16448,0,2,1,-1,-30.0,0,1.7255892255892256,1.0,1
19.0,13.435028842544401,2,0.69314718055994529,2,1.0103854687161065,0.53759820426487093,2.0,10800,0,1,2,1,19.0,1,0.46240179573512907,0.0,1
31.0,31.0,5.0,0.0,3,1.0,0.47755331088664421,1.0,2234,0,3,1,1,31.0,0,2.5224466891133557,0.0,1
4.0,2.3094010767585034,4.0,1.0986122886681098,2,1.7037037037037037,0.70538720538720534,5.0,19924,1,2,3,-1,-4.0,1,1.2946127946127945,1.0,1
6.0,4.2426406871192848,1,0.69314718055994529,2,1.5496894409937887,0.68630751964085301,5.0,11234,1,3,2,1,6.0,0,2.3136924803591468,1.0,1
33.0,33.0,5.0,0.0,2,1.1801242236024843,0.6184062850729517,1.0,18900,0,3,1,1,33.0,0,2.3815937149270483,0.0,1
23.0,23.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,8534,0,3,1,1,23.0,0,2.6352413019079686,0.0,1
48.0,24.0,4.0,1.3862943611198906,2,4.8148148148148149,0.95679012345679015,4.0,6424,2,2,4,-1,-48.0,1,1.0432098765432098,1.0,1
0.67000000000000004,0.38682468035704931,4.0,1.0986122886681098,2,1.0740740740740742,0.56958473625140293,5.0,6300,1,2,3,1,0.67,1,1.4304152637485972,1.0,1
28.0,28.0,5.0,0.0,2,0.96842236024844708,0.31930415263748596,1.0,1800,0,3,1,1,28.0,0,2.680695847362514,0.0,1
18.0,18.0,4.0,0.0,2,0.85185185185185186,0.14983164983164984,1.0,900,0,2,1,1,18.0,0,1.8501683501683501,0.0,1
34.0,34.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,17317,0,3,1,1,34.0,0,2.5224466891133557,0.0,1
33.0,33.0,3,0.0,2,1.6459198313360301,0.70033670033670037,1.0,15734,0,1,1,-1,-33.0,0,0.29966329966329963,1.0,1
30.0,30.0,5.0,0.0,2,1.8012422360248446,0.72615039281705951,1.0,5400,0,3,1,1,30.0,0,2.2738496071829406,0.0,1
41.0,41.0,5.0,0.0,2,0.8850931677018633,0.17115600448933782,1.0,11948,0,3,1,1,41.0,0,2.8288439955106623,0.0,1
20.0,20.0,5.0,0.0,1,0.91557536918361648,0.21885521885521886,1.0,900,0,3,1,1,20.0,0,2.7811447811447811,1.0,1
36.0,18.0,3,1.3862943611198906,2,2.2833569914488279,0.83782267115600451,4.0,1800,2,1,4,-1,-36.0,1,0.16217732884399549,1.0,1
16.0,16.0,5.0,0.0,2,0.96583850931677018,0.30695847362514028,1.0,3910,0,3,1,1,16.0,0,2.6930415263748597,0.0,1
51.0,36.062445840513924,2,0.69314718055994529,2,1.4833885778872096,0.67115600448933788,2.0,6734,0,1,2,-1,-51.0,1,0.32884399551066212,1.0,1
30.0,30.0,3.0,0.0,1,0.50596230580821733,0.069023569023569029,1.0,1427,0,1,1,1,30.0,0,0.93097643097643101,0.0,1
30.5,30.5,5.0,0.0,3,1.0,0.47755331088664421,1.0,10800,0,3,1,-1,-30.5,0,2.5224466891133557,0.0,1
30.0,21.213203435596423,5.0,0.69314718055994529,3,3.1161290322580641,0.90909090909090906,2.0,11234,0,3,2,1,30.0,1,2.0909090909090908,0.0,1
32.0,32.0,5.0,0.0,2,1.0388198757763976,0.5544332210998878,1.0,5927,0,3,1,1,32.0,0,2.4455667789001123,0.0,1
24.0,24.0,5.0,0.0,2,1.1801242236024843,0.6184062850729517,1.0,10148,0,3,1,1,24.0,0,2.3815937149270483,0.0,1
48.0,48.0,5.0,0.0,2,0.97567701863354028,0.33221099887766553,1.0,8224,0,3,1,1,48.0,0,2.6677890011223346,0.0,1
57.0,57.0,1,0.0,2,0.77777777777777779,0.12514029180695849,1.0,10800,0,2,1,-1,-57.0,0,1.8748597081930416,0.0,1
30.0,30.0,5.0,0.0,1,0.91504344081663658,0.20370370370370369,1.0,3941,0,3,1,1,30.0,0,2.7962962962962963,0.0,1
54.0,24.149534156997728,4.0,1.6094379124341003,2,1.7037037037037037,0.70538720538720534,4.0,6734,3,2,5,-1,-54.0,1,1.2946127946127945,1.0,1
18.0,18.0,5.0,0.0,2,0.96273291925465831,0.24859708193041527,1.0,11544,0,3,1,1,18.0,0,2.7514029180695849,0.0,1
30.0,30.0,5,0.0,3,1.0,0.47755331088664421,1.0,17534,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
5.0,5.0,5.0,0.0,2,1.5496894409937887,0.68630751964085301,1.0,3972,0,3,1,-1,-5.0,0,2.3136924803591468,1.0,1
30.0,30.0,5.0,0.0,3,0.99838709677419357,0.42255892255892258,1.0,9248,0,3,1,1,30.0,0,2.5774410774410774,0.0,1
43.0,30.40559159102154,3,0.69314718055994529,2,4.0213246515026393,0.94837261503928172,5.0,15734,1,1,2,-1,-43.0,0,0.051627384960718281,1.0,1
13.0,13.0,5.0,0.0,1,0.91557536918361648,0.21885521885521886,1.0,744,0,3,1,-1,-13.0,0,2.7811447811447811,1.0,1
17.0,12.020815280171307,3,0.69314718055994529,2,1.0845945709381932,0.58866442199775537,2.0,2948,0,1,2,-1,-17.0,1,0.41133557800224463,1.0,1
29.0,29.0,2,0.0,2,0.57083924786220697,0.076879910213243544,1.0,10334,0,1,1,1,29.0,0,0.92312008978675641,0.0,1
12.5,6.25,5.0,1.3862943611198906,2,2.9130434782608692,0.89506172839506171,4.0,8534,2,3,4,1,12.5,1,2.1049382716049383,0.0,1
25.0,25.0,5.0,0.0,2,0.87577639751552783,0.16161616161616163,1.0,341,0,3,1,1,25.0,0,2.8383838383838382,0.0,1
25.0,25.0,5.0,0.0,2,0.90062111801242228,0.18630751964085299,1.0,6300,0,3,1,1,25.0,0,2.8136924803591472,0.0,1
18.0,18.0,5.0,0.0,2,0.9311552795031055,0.23007856341189675,1.0,16479,0,3,1,-1,-18.0,0,2.7699214365881031,1.0,1
8.0,3.2659863237109046,5.0,1.791759469228055,3,3.7580645161290325,0.93153759820426485,3.0,15548,1,3,6,1,8.0,4,2.0684624017957352,0.0,1
1.0,0.5,5.0,1.3862943611198906,2,2.555900621118012,0.86475869809203143,4.0,2824,2,3,4,1,1.0,1,2.1352413019079686,1.0,1
46.0,46.0,3,0.0,1,1.0119246116164347,0.54264870931537601,1.0,6020,0,1,1,1,46.0,0,0.45735129068462399,0.0,1
30.0,30.0,5.0,0.0,3,1.0,0.47755331088664421,1.0,9124,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
16.0,16.0,4.0,0.0,2,1.9259259259259258,0.75982042648709314,1.0,5400,0,2,1,1,16.0,0,1.2401795735129069,0.0,1
22.0,6.6332495807107996,5.0,2.3978952727983707,2,8.6397515527950297,0.99663299663299665,4.0,16200,2,3,11,-1,-22.0,8,2.0033670033670035,0.0,1
30.0,30.0,3.0,0.0,1,0.392194892591613,0.033108866442199777,1.0,6734,0,1,1,1,30.0,0,0.96689113355780021,0.0,1
25.0,25.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,2700,0,3,1,1,25.0,0,2.6352413019079686,0.0,1
39.0,39.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,13189,0,2,1,1,39.0,0,1.7255892255892256,0.0,1
49.0,49.0,2,0.0,2,0.4933801675222913,0.04208754208754209,1.0,10024,0,1,1,-1,-49.0,0,0.95791245791245794,1.0,1
31.0,31.0,5.0,0.0,2,1.0786708074534159,0.58698092031425364,1.0,13158,0,3,1,-1,-31.0,0,2.4130190796857462,1.0,1
30.0,30.0,5.0,0.0,1,0.91557536918361648,0.21885521885521886,1.0,7231,0,3,1,1,30.0,0,2.7811447811447811,0.0,1
30.0,17.320508075688775,5.0,1.0986122886681098,2,2.9999999999999996,0.90347923681257014,5.0,18900,1,3,3,-1,-30.0,1,2.0965207631874296,0.0,1
34.0,34.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,13934,0,2,1,1,34.0,0,1.7255892255892256,0.0,1
31.0,17.897858344878401,4.0,1.0986122886681098,2,1.9444444444444444,0.78619528619528622,5.0,2234,1,2,3,-1,-31.0,1,1.2138047138047137,1.0,1
11.0,5.5,3,1.3862943611198906,2,2.2833569914488279,0.83782267115600451,4.0,1800,2,1,4,1,11.0,1,0.16217732884399549,1.0,1
0.41999999999999998,0.29698484809834991,5.0,0.69314718055994529,1,1.0786367435851971,0.58585858585858586,5.0,17317,1,3,2,1,0.42,0,2.4141414141414144,1.0,1
27.0,27.0,5.0,0.0,2,0.86645962732919246,0.1531986531986532,1.0,6424,0,3,1,1,27.0,0,2.8468013468013469,1.0,1
31.0,31.0,5.0,0.0,2,0.96583850931677018,0.30695847362514028,1.0,8534,0,3,1,1,31.0,0,2.6930415263748597,0.0,1
39.0,39.0,3,0.0,2,0.0,0.0089786756453423128,1.0,403,0,1,1,1,39.0,0,0.99102132435465773,0.0,1
18.0,18.0,5.0,0.0,2,0.96583850931677018,0.30695847362514028,1.0,13624,0,3,1,-1,-18.0,0,2.6930415263748597,0.0,1
39.0,39.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,10924,0,2,1,1,39.0,0,1.7255892255892256,0.0,1
33.0,23.334523779156068,1,0.69314718055994529,2,1.0103854687161065,0.53759820426487093,2.0,2017,0,1,2,-1,-33.0,1,0.46240179573512907,1.0,1
26.0,26.0,5.0,0.0,2,0.97981366459627328,0.34231200897867564,1.0,341,0,3,1,1,26.0,0,2.6576879910213242,0.0,1
39.0,39.0,5.0,0.0,2,2.9999999999999996,0.90347923681257014,1.0,10024,0,3,1,1,39.0,0,2.0965207631874296,0.0,1
35.0,35.0,4.0,0.0,2,0.77777777777777779,0.12514029180695849,1.0,16541,0,2,1,1,35.0,0,1.8748597081930416,0.0,1
6.0,2.2677868380553634,5.0,1.9459101490553132,2,3.885093167701863,0.93827160493827155,4.0,403,2,3,7,-1,-6.0,4,2.0617283950617287,0.0,1
30.5,30.5,5.0,0.0,2,1.0,0.47755331088664421,1.0,17534,0,3,1,1,30.5,0,2.5224466891133557,0.0,1
30.0,30.0,3,0.0,2,0.0,0.0089786756453423128,1.0,5027,0,1,1,1,30.0,0,0.99102132435465773,0.0,1
23.0,23.0,5.0,0.0,2,0.98447204968944091,0.39450056116722781,1.0,6424,0,3,1,-1,-23.0,0,2.6054994388327724,0.0,1
31.0,17.897858344878401,4.0,1.0986122886681098,1,1.5418416666666666,0.68294051627384966,5.0,10800,1,2,3,1,31.0,1,1.3170594837261502,0.0,1
43.0,43.0,5.0,0.0,2,0.80124223602484468,0.14141414141414141,1.0,6734,0,3,1,1,43.0,0,2.8585858585858586,0.0,1
10.0,4.0824829046386304,5.0,1.791759469228055,2,3.4658385093167698,0.92536475869809198,4.0,16510,2,3,6,1,10.0,3,2.074635241301908,0.0,1
52.0,30.02221399786054,3,1.0986122886681098,2,1.7791156558372119,0.71997755331088664,5.0,6300,1,1,3,-1,-52.0,1,0.28002244668911336,1.0,1
27.0,27.0,5.0,0.0,2,1.076086956521739,0.57856341189674521,1.0,10520,0,3,1,1,27.0,0,2.4214365881032549,1.0,1
38.0,38.0,3.0,0.0,2,0.0,0.0089786756453423128,1.0,15424,0,1,1,1,38.0,0,0.99102132435465773,0.0,1
27.0,19.091883092036781,1,0.69314718055994529,2,1.5496894409937887,0.68630751964085301,5.0,11234,1,3,2,-1,-27.0,0,2.3136924803591468,1.0,1
2.0,0.81649658092772615,5.0,1.791759469228055,2,4.9301242236024843,0.96127946127946129,3.0,13500,1,3,6,1,2.0,4,2.0387205387205389,0.0,1
30.0,30.0,5.0,0.0,3,0.89677419354838717,0.17845117845117844,1.0,4841,0,3,1,1,30.0,0,2.8215488215488214,0.0,1
30.0,30.0,5.0,0.0,2,7.0181118012422354,0.98877665544332216,1.0,9900,0,3,1,1,30.0,0,2.0112233445566776,0.0,1
1.0,0.57735026918962584,4.0,1.0986122886681098,1,1.5418416666666666,0.68294051627384966,4.0,10800,2,2,3,1,1.0,0,1.3170594837261502,1.0,1
30.0,30.0,5.0,0.0,3,1.0,0.47755331088664421,1.0,10862,0,3,1,1,30.0,0,2.5224466891133557,1.0,1
62.0,62.0,3,0.0,2,1.5222379942992186,0.6795735129068462,1.0,16789,0,1,1,-1,-62.0,0,0.3204264870931538,1.0,1
15.0,10.606601717798211,5.0,0.69314718055994529,1,1.8306188100002532,0.73288439955106621,2.0,21600,0,3,2,-1,-15.0,1,2.2671156004489337,1.0,1
0.82999999999999996,0.4792007234273894,4.0,1.0986122886681098,2,1.3888888888888888,0.65095398428731766,5.0,15548,1,2,3,1,0.83,1,1.3490460157126822,1.0,1
30.0,30.0,5.0,0.0,1,0.91557536918361648,0.21885521885521886,1.0,16200,0,3,1,1,30.0,0,2.7811447811447811,0.0,1
23.0,23.0,5.0,0.0,2,0.97567701863354028,0.33221099887766553,1.0,620,0,3,1,1,23.0,0,2.6677890011223346,0.0,1
18.0,18.0,5.0,0.0,2,1.031055900621118,0.55106621773288444,1.0,341,0,3,1,1,18.0,0,2.4489337822671153,0.0,1
39.0,22.516660498395407,1,1.0986122886681098,1,1.0624991215932191,0.56453423120089785,5.0,2234,1,1,3,-1,-39.0,1,0.43546576879910215,1.0,1
21.0,21.0,5.0,0.0,2,1.076086956521739,0.57856341189674521,1.0,13500,0,3,1,1,21.0,0,2.4214365881032549,0.0,1
30.0,30.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,16448,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
32.0,32.0,5.0,0.0,2,7.0181118012422354,0.98877665544332216,1.0,2017,0,3,1,1,32.0,0,2.0112233445566776,1.0,1
30.0,30.0,4,0.0,1,0.37947172935616297,0.028058361391694726,1.0,10800,0,1,1,1,30.0,0,0.97194163860830529,1.0,1
20.0,20.0,5.0,0.0,2,0.98447204968944091,0.39450056116722781,1.0,341,0,3,1,1,20.0,0,2.6054994388327724,0.0,1
16.0,16.0,4.0,0.0,2,0.77777777777777779,0.12514029180695849,1.0,11420,0,2,1,1,16.0,0,1.8748597081930416,0.0,1
30.0,30.0,3.0,0.0,1,0.39608160303168527,0.035353535353535352,1.0,16324,0,1,1,-1,-30.0,0,0.96464646464646464,1.0,1
34.5,34.5,5.0,0.0,1,0.81530687200790286,0.14702581369248036,1.0,10024,0,3,1,1,34.5,0,2.8529741863075198,0.0,1
17.0,17.0,5.0,0.0,2,1.076086956521739,0.57856341189674521,1.0,2420,0,3,1,1,17.0,0,2.4214365881032549,0.0,1
42.0,42.0,5.0,0.0,2,0.93788819875776386,0.23625140291806959,1.0,31,0,3,1,1,42.0,0,2.7637485970819302,0.0,1
12.5,3.7688918072220452,5.0,2.3978952727983707,2,8.6397515527950297,0.99663299663299665,4.0,16200,2,3,11,1,12.5,8,2.0033670033670035,0.0,1
35.0,35.0,5.0,0.0,1,1.0,0.47755331088664421,1.0,10800,0,3,1,1,35.0,0,2.5224466891133557,0.0,1
28.0,19.798989873223331,4.0,0.69314718055994529,2,2.4444444444444446,0.84960718294051629,5.0,6300,1,2,2,1,28.0,0,1.1503928170594837,0.0,1
29.0,20.506096654409877,4,0.69314718055994529,1,1.1384688507372869,0.59876543209876543,2.0,5834,0,1,2,-1,-29.0,1,0.40123456790123457,1.0,1
4.0,1.5118578920369088,5.0,1.9459101490553132,2,3.885093167701863,0.93827160493827155,4.0,403,2,3,7,1,4.0,4,2.0617283950617287,0.0,1
74.0,74.0,5.0,0.0,2,0.96583850931677018,0.30695847362514028,1.0,16851,0,3,1,1,74.0,0,2.6930415263748597,0.0,1
9.0,5.196152422706632,5.0,1.0986122886681098,1,1.9308746422148482,0.77890011223344557,5.0,1334,1,3,3,-1,-9.0,1,2.2210998877665542,0.0,1
16.0,11.313708498984759,2,0.69314718055994529,2,0.74970221219236521,0.10886644219977554,5.0,10148,1,1,2,-1,-16.0,0,0.89113355780022441,1.0,1
44.0,31.11269837220809,4.0,0.69314718055994529,2,1.9259259259259258,0.75982042648709314,2.0,1800,0,2,2,-1,-44.0,1,1.2401795735129069,0.0,1
18.0,12.727922061357855,5.0,0.69314718055994529,2,1.1614906832298135,0.60549943883277213,5.0,310,1,3,2,-1,-18.0,0,2.3945005611672281,1.0,1
45.0,25.98076211353316,3.0,1.0986122886681098,2,3.1370794341841375,0.91189674523007858,5.0,20048,1,1,3,-1,-45.0,1,0.088103254769921424,1.0,1
51.0,51.0,1,0.0,2,0.50519273435805323,0.060044893378226709,1.0,2700,0,1,1,1,51.0,0,0.93995510662177328,1.0,1
24.0,12.0,5.0,1.3862943611198906,1,2.439056207097444,0.84567901234567899,4.0,900,3,3,4,-1,-24.0,0,2.1543209876543212,1.0,1
30.0,30.0,5.0,0.0,1,0.91557536918361648,0.21885521885521886,1.0,15300,0,3,1,1,30.0,0,2.7811447811447811,0.0,1
41.0,23.671361036774659,5.0,1.0986122886681098,2,1.7525838509316769,0.71829405162738491,2.0,6300,0,3,3,1,41.0,2,2.2817059483726152,0.0,1
21.0,14.849242404917497,4.0,0.69314718055994529,2,0.85185185185185186,0.14983164983164984,2.0,5648,0,2,2,1,21.0,1,1.8501683501683501,0.0,1
48.0,48.0,2,0.0,2,0.4933801675222913,0.04208754208754209,1.0,16882,0,1,1,-1,-48.0,0,0.95791245791245794,1.0,1
22.0,6.6332495807107996,5.0,2.3978952727983707,2,8.6397515527950297,0.99663299663299665,4.0,16200,2,3,11,-1,-22.0,8,2.0033670033670035,0.0,1
24.0,24.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,5648,0,2,1,1,24.0,0,1.7255892255892256,0.0,1
42.0,42.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,1644,0,2,1,-1,-42.0,0,1.7255892255892256,1.0,1
27.0,19.091883092036781,4.0,0.69314718055994529,1,0.57742916666666666,0.080808080808080815,2.0,3320,0,2,2,-1,-27.0,1,1.9191919191919191,1.0,1
31.0,31.0,3,0.0,2,0.96083281640668117,0.244668911335578,1.0,15734,0,1,1,1,31.0,0,0.755331088664422,0.0,1
30.0,30.0,5.0,0.0,2,1.1801242236024843,0.6184062850729517,1.0,18900,0,3,1,1,30.0,0,2.3815937149270483,0.0,1
4.0,2.3094010767585034,5.0,1.0986122886681098,2,1.3830186335403725,0.6475869809203143,5.0,8534,1,3,3,1,4.0,1,2.3524130190796857,1.0,1
26.0,26.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,900,0,3,1,1,26.0,0,2.6352413019079686,0.0,1
47.0,27.135462651912412,2,1.0986122886681098,2,1.0,0.47755331088664421,5.0,1024,1,1,3,-1,-47.0,1,0.52244668911335579,1.0,1
33.0,33.0,3,0.0,2,0.095139874643701161,0.017957351290684626,1.0,1800,0,1,1,1,33.0,0,0.98204264870931535,0.0,1
47.0,47.0,5.0,0.0,2,1.1180124223602483,0.59652076318742986,1.0,18900,0,3,1,1,47.0,0,2.4034792368125704,0.0,1
28.0,19.798989873223331,4.0,0.69314718055994529,1,1.0,0.47755331088664421,2.0,31,0,2,2,-1,-28.0,1,1.5224466891133557,1.0,1
15.0,15.0,5.0,0.0,1,0.91504344081663658,0.20370370370370369,1.0,11700,0,3,1,-1,-15.0,0,2.7962962962962963,1.0,1
20.0,20.0,5.0,0.0,2,1.2230807453416148,0.63187429854096522,1.0,6020,0,3,1,1,20.0,0,2.3681257014590349,0.0,1
19.0,19.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,13624,0,3,1,1,19.0,0,2.6352413019079686,0.0,1
30.0,30.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,9900,0,3,1,1,30.0,0,2.6352413019079686,0.0,1
56.0,39.597979746446661,4,0.69314718055994529,1,1.0624991215932191,0.56453423120089785,5.0,13934,1,1,2,-1,-56.0,0,0.43546576879910215,1.0,1
25.0,17.677669529663685,4.0,0.69314718055994529,2,1.9259259259259258,0.75982042648709314,5.0,16417,1,2,2,-1,-25.0,0,1.2401795735129069,1.0,1
33.0,33.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,10800,0,3,1,1,33.0,0,2.6352413019079686,0.0,1
22.0,22.0,5.0,0.0,2,1.306422360248447,0.64085297418630749,1.0,2700,0,3,1,-1,-22.0,0,2.3591470258136926,0.0,1
28.0,28.0,4.0,0.0,2,0.77777777777777779,0.12514029180695849,1.0,900,0,2,1,1,28.0,0,1.8748597081930416,0.0,1
25.0,25.0,5.0,0.0,2,0.87577639751552783,0.16161616161616163,1.0,16820,0,3,1,1,25.0,0,2.8383838383838382,0.0,1
39.0,15.921683328090658,5.0,1.791759469228055,3,3.7580645161290325,0.93153759820426485,4.0,15548,5,3,6,-1,-39.0,0,2.0684624017957352,0.0,1
27.0,27.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,11234,0,2,1,1,27.0,0,1.7255892255892256,0.0,1
19.0,19.0,3,0.0,2,0.57083924786220697,0.076879910213243544,1.0,5927,0,1,1,-1,-19.0,0,0.92312008978675641,1.0,1
22.0,11.0,5.0,1.3862943611198906,2,2.9130434782608692,0.89506172839506171,4.0,8534,2,3,4,-1,-22.0,1,2.1049382716049383,0.0,1
26.0,26.0,4,0.0,1,0.38330477712743732,0.030303030303030304,1.0,1024,0,1,1,1,26.0,0,0.96969696969696972,1.0,1
32.0,32.0,5.0,0.0,3,1.0,0.47755331088664421,1.0,3134,0,3,1,1,32.0,0,2.5224466891133557,0.0,1
34.5,34.5,5.0,0.0,3,1.0102193548387097,0.57655502392344493,1.0,9124,0,3,1,1,34.5,0,2.4234449760765551,0.0,0
47.0,33.234018715767732,5.0,0.69314718055994529,2,0.86956521739130432,0.21172248803827751,2.0,20048,0,3,2,-1,-47.0,1,2.7882775119617227,0.0,0
62.0,62.0,5.0,0.0,3,0.84026142430274564,0.20334928229665072,1.0,11544,0,2,1,1,62.0,0,1.7966507177033493,0.0,0
27.0,27.0,5.0,0.0,2,1.076086956521739,0.61842105263157898,1.0,20048,0,3,1,1,27.0,0,2.3815789473684212,0.0,0
22.0,12.701705922171767,5.0,1.0986122886681098,2,1.5263975155279501,0.73205741626794263,5.0,6548,1,3,3,-1,-22.0,1,2.2679425837320575,0.0,0
14.0,14.0,5.0,0.0,2,1.1459627329192545,0.65071770334928225,1.0,16851,0,3,1,1,14.0,0,2.3492822966507179,0.0,0
30.0,30.0,5.0,0.0,3,0.98441290322580643,0.36602870813397131,1.0,2234,0,3,1,-1,-30.0,0,2.6339712918660285,0.0,0
26.0,15.01110699893027,5.0,1.0986122886681098,2,1.3809523809523809,0.70813397129186606,5.0,1800,1,2,3,1,26.0,1,1.2918660287081338,0.0,0
18.0,18.0,5.0,0.0,1,1.0,0.49043062200956938,1.0,31,0,3,1,-1,-18.0,0,2.5095693779904304,1.0,0
21.0,12.124355652982143,5.0,1.0986122886681098,2,2.9999999999999996,0.91267942583732053,2.0,2700,0,3,3,1,21.0,2,2.0873205741626792,0.0,0
27.0,27.0,5.0,0.0,2,0.98084472049689442,0.35287081339712917,1.0,7541,0,3,1,1,27.0,0,2.647129186602871,0.0,0
46.0,46.0,3.0,0.0,2,0.50318506469314905,0.076555023923444973,1.0,8534,0,1,1,1,46.0,0,0.92344497607655507,1.0,0
23.0,16.263455967290593,3,0.69314718055994529,2,1.5921297985227647,0.74521531100478466,2.0,16603,0,1,2,-1,-23.0,1,0.25478468899521534,1.0,0
63.0,44.547727214752491,5.0,0.69314718055994529,2,1.2380952380952381,0.68899521531100483,2.0,6734,0,2,2,1,63.0,1,1.3110047846889952,0.0,0
47.0,33.234018715767732,1,0.69314718055994529,2,1.1839363974078227,0.67224880382775121,2.0,2017,0,1,2,-1,-47.0,1,0.32775119617224879,1.0,0
24.0,16.970562748477139,5.0,0.69314718055994529,1,1.8424277871565486,0.79904306220095689,2.0,2824,0,2,2,-1,-24.0,1,1.200956937799043,1.0,0
35.0,35.0,5.0,0.0,3,1.0711977899498228,0.6064593301435407,1.0,9124,0,2,1,1,35.0,0,1.3935406698564594,0.0,0
21.0,21.0,5.0,0.0,1,0.99941902285176787,0.40669856459330145,1.0,558,0,3,1,1,21.0,0,2.5933014354066986,0.0,0
27.0,19.091883092036781,5.0,0.69314718055994529,2,0.98447204968944091,0.37320574162679426,2.0,7541,0,3,2,-1,-27.0,1,2.6267942583732058,0.0,0
45.0,45.0,5.0,0.0,1,0.99941902285176787,0.40669856459330145,1.0,558,0,3,1,-1,-45.0,0,2.5933014354066986,1.0,0
55.0,38.890872965260108,3.0,0.69314718055994529,1,0.78941230645942606,0.18660287081339713,2.0,15734,0,1,2,1,55.0,1,0.8133971291866029,0.0,0
9.0,6.3639610306789276,5.0,0.69314718055994529,2,0.39388819875776393,0.033492822966507178,5.0,12941,1,3,2,1,9.0,0,2.9665071770334928,1.0,0
28.0,28.0,3.0,0.0,2,0.61317551385355573,0.11004784688995216,1.0,4841,0,1,1,-1,-28.0,0,0.88995215311004783,1.0,0
21.0,14.849242404917497,3.0,0.69314718055994529,1,0.81571541819249838,0.19377990430622011,5.0,20048,1,1,2,1,21.0,0,0.80622009569377995,0.0,0
48.0,21.466252583997981,3,1.6094379124341003,1,3.4869032644325242,0.9425837320574163,4.0,16044,3,1,5,-1,-48.0,1,0.057416267942583699,1.0,0
50.0,35.35533905932737,5.0,0.69314718055994529,2,1.8012422360248446,0.78110047846889952,2.0,15734,0,3,2,1,50.0,1,2.2188995215311005,0.0,0
22.0,15.556349186104045,3,0.69314718055994529,1,0.82368927987390672,0.20095693779904306,5.0,13158,1,1,2,-1,-22.0,0,0.799043062200957,1.0,0
22.5,22.5,5.0,0.0,1,0.99941902285176787,0.40669856459330145,1.0,2700,0,3,1,1,22.5,0,2.5933014354066986,0.0,0
41.0,41.0,3,0.0,2,0.5902747874285017,0.10526315789473684,1.0,1427,0,1,1,1,41.0,0,0.89473684210526316,0.0,0
32.0,18.475208614068027,5.0,1.0986122886681098,1,2.9988380457035362,0.90789473684210531,2.0,16200,0,3,3,1,32.0,2,2.0921052631578947,0.0,0
50.0,35.35533905932737,5.0,0.69314718055994529,2,1.2380952380952381,0.68899521531100483,2.0,10334,0,2,2,1,50.0,1,1.3110047846889952,0.0,0
24.0,13.856406460551019,5.0,1.0986122886681098,2,1.5,0.72009569377990434,2.0,8224,0,2,3,1,24.0,2,1.2799043062200957,0.0,0
33.0,16.5,5.0,1.3862943611198906,2,2.555900621118012,0.86961722488038273,4.0,2824,2,3,4,-1,-33.0,1,2.1303827751196174,1.0,0
31.0,15.5,5.0,1.3862943611198906,2,2.9130434782608692,0.89832535885167464,4.0,8534,2,3,4,-1,-31.0,1,2.1016746411483256,1.0,0
30.0,21.213203435596423,4,0.69314718055994529,1,0.76748418683555319,0.18062200956937799,2.0,11234,0,1,2,1,30.0,1,0.81937799043062198,0.0,0
18.5,18.5,5.0,0.0,1,1.0,0.49043062200956938,1.0,9000,0,3,1,1,18.5,0,2.5095693779904304,0.0,0
